label_history,accuracy_history
20,0.3824000060558319
30,0.4253999888896942
40,0.5090000033378601
50,0.5126000046730042
60,0.6159999966621399
70,0.6234999895095825
80,0.6438000202178955
90,0.7085000276565552
100,0.7228999733924866
110,0.7006000280380249
120,0.7810999751091003
130,0.7746000289916992
140,0.8187000155448914
150,0.8228999972343445
160,0.8482000231742859
170,0.8532999753952026
180,0.8826000094413757
190,0.8952999711036682
200,0.8873999714851379
210,0.911899983882904
220,0.9133999943733215
230,0.9100000262260437
240,0.9217000007629395
250,0.9296000003814697
260,0.9180999994277954
270,0.9190999865531921
280,0.9164999723434448
290,0.914900004863739
300,0.9282000064849854
310,0.9233999848365784
320,0.9277999997138977
330,0.9326000213623047
340,0.9283000230789185
350,0.9319000244140625
360,0.9320999979972839
370,0.9358000159263611
380,0.9514999985694885
390,0.9386000037193298
400,0.9549999833106995
410,0.9498999714851379
420,0.9427000284194946
430,0.9524000287055969
440,0.9513999819755554
450,0.9477999806404114
460,0.9505000114440918
470,0.9496999979019165
480,0.9509999752044678
490,0.9609000086784363
500,0.9557999968528748
510,0.9544000029563904
520,0.9627000093460083
530,0.9642999768257141
540,0.9631999731063843
550,0.9693999886512756
560,0.9668999910354614
570,0.9706000089645386
580,0.972100019454956
590,0.9613000154495239
600,0.9697999954223633
610,0.9642999768257141
620,0.9678999781608582
630,0.9614999890327454
640,0.9634000062942505
650,0.9695000052452087
660,0.9670000076293945
670,0.9700999855995178
680,0.9725000262260437
690,0.9724000096321106
700,0.974399983882904
710,0.9757999777793884
720,0.9779999852180481
730,0.9764000177383423
740,0.9771000146865845
750,0.9779999852180481
760,0.9739999771118164
770,0.9771000146865845
780,0.9746000170707703
790,0.9750999808311462
800,0.9747999906539917
810,0.9779999852180481
820,0.9790999889373779
830,0.9785000085830688
840,0.9757999777793884
850,0.979200005531311
860,0.9800000190734863
870,0.9805999994277954
880,0.9782999753952026
890,0.9807999730110168
900,0.9749000072479248
910,0.9817000031471252
920,0.9764000177383423
930,0.9764000177383423
940,0.9824000000953674
950,0.9794999957084656
960,0.9824000000953674
970,0.9818000197410583
980,0.9801999926567078
990,0.9805999994277954
1000,0.9807000160217285
1010,0.9793000221252441
