label_history,accuracy_history
20,0.4449999928474426
30,0.5543000102043152
40,0.5895000100135803
50,0.6579999923706055
60,0.6881999969482422
70,0.7080000042915344
80,0.7674999833106995
90,0.7353000044822693
100,0.801800012588501
110,0.796500027179718
120,0.8185999989509583
130,0.8561999797821045
140,0.8434000015258789
150,0.8446000218391418
160,0.8618000149726868
170,0.8824999928474426
180,0.9078999757766724
190,0.8977000117301941
200,0.8988999724388123
210,0.9085999727249146
220,0.9172999858856201
230,0.9210000038146973
240,0.9108999967575073
250,0.9279999732971191
260,0.9172000288963318
270,0.9419000148773193
280,0.9225999712944031
290,0.930899977684021
300,0.932699978351593
310,0.9413999915122986
320,0.9521999955177307
330,0.9523000121116638
340,0.940500020980835
350,0.9527999758720398
360,0.9563000202178955
370,0.9466000199317932
380,0.9557999968528748
390,0.9567000269889832
400,0.9567000269889832
410,0.9574999809265137
420,0.9616000056266785
430,0.9524000287055969
440,0.9641000032424927
450,0.9645000100135803
460,0.9592999815940857
470,0.963699996471405
480,0.9617999792098999
490,0.9628999829292297
500,0.9627000093460083
510,0.97079998254776
520,0.9688000082969666
530,0.9682999849319458
540,0.9715999960899353
550,0.972000002861023
560,0.970300018787384
570,0.9713000059127808
580,0.9692999720573425
590,0.9706000089645386
600,0.9697999954223633
610,0.9725000262260437
620,0.9733999967575073
630,0.9747999906539917
640,0.9717000126838684
650,0.9760000109672546
660,0.9764999747276306
670,0.9743000268936157
680,0.9778000116348267
690,0.9764999747276306
700,0.9776999950408936
710,0.9760000109672546
720,0.9779999852180481
730,0.9771999716758728
740,0.9749000072479248
750,0.9778000116348267
760,0.9779999852180481
770,0.9781000018119812
780,0.9769999980926514
790,0.9772999882698059
800,0.9785000085830688
810,0.9783999919891357
820,0.9807999730110168
830,0.9753000140190125
840,0.9776999950408936
850,0.9797000288963318
860,0.9803000092506409
870,0.9799000024795532
880,0.9800000190734863
890,0.9775999784469604
900,0.980400025844574
910,0.9789000153541565
920,0.9811999797821045
930,0.9789999723434448
940,0.9828000068664551
950,0.983299970626831
960,0.9807000160217285
970,0.9807000160217285
980,0.9824000000953674
990,0.9807999730110168
1000,0.9825999736785889
1010,0.9796000123023987
