label_history,accuracy_history
20,0.4496000111103058
30,0.4749999940395355
40,0.527999997138977
50,0.579800009727478
60,0.6258999705314636
70,0.6556000113487244
80,0.7513999938964844
90,0.7545999884605408
100,0.7382000088691711
110,0.7894999980926514
120,0.8306999802589417
130,0.8526999950408936
140,0.8554999828338623
150,0.8715000152587891
160,0.8978999853134155
170,0.8866000175476074
180,0.9041000008583069
190,0.9060999751091003
200,0.888700008392334
210,0.9136999845504761
220,0.9210000038146973
230,0.9269999861717224
240,0.9344000220298767
250,0.9276999831199646
260,0.9294000267982483
270,0.9424999952316284
280,0.9401000142097473
290,0.9401999711990356
300,0.9416999816894531
310,0.9369000196456909
320,0.9458000063896179
330,0.940500020980835
340,0.9563999772071838
350,0.9517999887466431
360,0.9523000121116638
370,0.9455999732017517
380,0.9509999752044678
390,0.9495999813079834
400,0.9528999924659729
410,0.9524999856948853
420,0.960099995136261
430,0.9553999900817871
440,0.9575999975204468
450,0.9581999778747559
460,0.9620000123977661
470,0.9634000062942505
480,0.9584000110626221
490,0.9595999717712402
500,0.9674000144004822
510,0.9624999761581421
520,0.9617000222206116
530,0.9627000093460083
540,0.9657999873161316
550,0.9666000008583069
560,0.9642000198364258
570,0.970300018787384
580,0.965399980545044
590,0.9666000008583069
600,0.9721999764442444
610,0.9652000069618225
620,0.9753999710083008
630,0.9722999930381775
640,0.9711999893188477
650,0.9690999984741211
660,0.9739000201225281
670,0.9735000133514404
680,0.9751999974250793
690,0.9728999733924866
700,0.9779000282287598
710,0.9771000146865845
720,0.9757000207901001
730,0.977400004863739
740,0.9787999987602234
750,0.9824000000953674
760,0.9728999733924866
770,0.9757000207901001
780,0.9754999876022339
790,0.9753999710083008
800,0.9710999727249146
810,0.9771000146865845
820,0.9793999791145325
830,0.9782000184059143
840,0.9789000153541565
850,0.98089998960495
860,0.9790999889373779
870,0.9789000153541565
880,0.9796000123023987
890,0.9771999716758728
900,0.9796000123023987
910,0.9811000227928162
920,0.9765999913215637
930,0.9797000288963318
940,0.9811999797821045
950,0.9793000221252441
960,0.9817000031471252
970,0.9804999828338623
980,0.9832000136375427
990,0.9828000068664551
1000,0.9814000129699707
1010,0.98089998960495
