label_history,accuracy_history
20,0.4359999895095825
30,0.5436999797821045
40,0.6237999796867371
50,0.6678000092506409
60,0.6704999804496765
70,0.7178000211715698
80,0.6959999799728394
90,0.7035999894142151
100,0.7027999758720398
110,0.6769999861717224
120,0.7289000153541565
130,0.7285000085830688
140,0.7713000178337097
150,0.7684000134468079
160,0.804099977016449
170,0.8125
180,0.8166000247001648
190,0.8159999847412109
200,0.8478000164031982
210,0.8500000238418579
220,0.8349000215530396
230,0.8575000166893005
240,0.8582000136375427
250,0.8690000176429749
260,0.8547000288963318
270,0.8633999824523926
280,0.8529999852180481
290,0.8485999703407288
300,0.8827000260353088
310,0.8641999959945679
320,0.8804000020027161
330,0.9337999820709229
340,0.9225999712944031
350,0.9280999898910522
360,0.9136000275611877
370,0.8974999785423279
380,0.9179999828338623
390,0.9057999849319458
400,0.9437999725341797
410,0.9355000257492065
420,0.9417999982833862
430,0.9344000220298767
440,0.930400013923645
450,0.9491000175476074
460,0.9359999895095825
470,0.9466999769210815
480,0.9603000283241272
490,0.9580000042915344
500,0.958899974822998
510,0.9635999798774719
520,0.9661999940872192
530,0.9639000296592712
540,0.9699000120162964
550,0.9674999713897705
560,0.9696000218391418
570,0.96670001745224
580,0.9648000001907349
590,0.9700999855995178
600,0.9657999873161316
610,0.9682000279426575
620,0.9718999862670898
630,0.9714999794960022
640,0.9726999998092651
650,0.9735999703407288
660,0.9728999733924866
670,0.96670001745224
680,0.9753000140190125
690,0.9732999801635742
700,0.9746999740600586
710,0.9742000102996826
720,0.9753000140190125
730,0.9753000140190125
740,0.9735000133514404
750,0.9728000164031982
760,0.9718000292778015
770,0.9747999906539917
780,0.9768999814987183
790,0.9693999886512756
800,0.9768999814987183
810,0.9739000201225281
820,0.9750999808311462
830,0.9749000072479248
840,0.9757999777793884
850,0.9761999845504761
860,0.9732999801635742
870,0.9763000011444092
880,0.9768999814987183
890,0.9764999747276306
900,0.9782999753952026
910,0.9782999753952026
920,0.9753999710083008
930,0.9768999814987183
940,0.9822999835014343
950,0.9819999933242798
960,0.9793000221252441
970,0.9801999926567078
980,0.9793999791145325
990,0.9812999963760376
1000,0.9832000136375427
1010,0.9837999939918518
