label_history,accuracy_history
20,0.36160001158714294
30,0.4530999958515167
40,0.492000013589859
50,0.5514000058174133
60,0.6287000179290771
70,0.7337999939918518
80,0.6632000207901001
90,0.7178999781608582
100,0.745199978351593
110,0.7540000081062317
120,0.7814000248908997
130,0.7628999948501587
140,0.7802000045776367
150,0.8130000233650208
160,0.8116000294685364
170,0.7735999822616577
180,0.8134999871253967
190,0.8424000144004822
200,0.858299970626831
210,0.8575000166893005
220,0.8409000039100647
230,0.8342999815940857
240,0.8777999877929688
250,0.8672999739646912
260,0.8432999849319458
270,0.8837000131607056
280,0.8788999915122986
290,0.8709999918937683
300,0.8801000118255615
310,0.8845999836921692
320,0.8934999704360962
330,0.8819000124931335
340,0.8826000094413757
350,0.9003999829292297
360,0.8931999802589417
370,0.897599995136261
380,0.8992000222206116
390,0.904699981212616
400,0.9089999794960022
410,0.9122999906539917
