label_history,accuracy_history
20,0.4489000141620636
30,0.47699999809265137
40,0.529699981212616
50,0.5996000170707703
60,0.6638000011444092
70,0.6848000288009644
80,0.7346000075340271
90,0.7246000170707703
100,0.7910000085830688
110,0.8149999976158142
120,0.8252999782562256
130,0.8314999938011169
140,0.8321999907493591
150,0.8569999933242798
160,0.8914999961853027
170,0.9136000275611877
180,0.896399974822998
190,0.9142000079154968
200,0.9103000164031982
210,0.9142000079154968
220,0.9259999990463257
230,0.9223999977111816
240,0.9280999898910522
250,0.9323999881744385
260,0.9413999915122986
270,0.9381999969482422
280,0.9445000290870667
290,0.9384999871253967
300,0.9423999786376953
310,0.9373999834060669
320,0.9480999708175659
330,0.9502000212669373
340,0.9420999884605408
350,0.9485999941825867
360,0.9406999945640564
370,0.9538000226020813
380,0.953000009059906
390,0.9490000009536743
400,0.9520000219345093
410,0.9555000066757202
420,0.9593999981880188
430,0.9539999961853027
440,0.9592999815940857
450,0.9642999768257141
460,0.9613999724388123
470,0.9624000191688538
480,0.9635999798774719
490,0.9581000208854675
500,0.9635000228881836
510,0.9642000198364258
520,0.9652000069618225
530,0.9699000120162964
540,0.968500018119812
550,0.9699000120162964
560,0.9688000082969666
570,0.9674999713897705
580,0.9704999923706055
590,0.9696000218391418
600,0.9739999771118164
610,0.9714999794960022
620,0.9761000275611877
630,0.9768000245094299
640,0.9722999930381775
650,0.9736999869346619
660,0.9732999801635742
670,0.9718999862670898
680,0.9761000275611877
690,0.9745000004768372
700,0.98089998960495
710,0.9749000072479248
720,0.9764999747276306
730,0.9775999784469604
740,0.9764000177383423
750,0.9782000184059143
760,0.9724000096321106
770,0.9761999845504761
780,0.979200005531311
790,0.9794999957084656
800,0.9768999814987183
810,0.9772999882698059
820,0.9783999919891357
830,0.9807000160217285
840,0.9799000024795532
850,0.9796000123023987
860,0.9790999889373779
870,0.9803000092506409
880,0.9824000000953674
890,0.9787999987602234
900,0.9785000085830688
910,0.9801999926567078
920,0.9783999919891357
930,0.9775999784469604
940,0.9821000099182129
950,0.9800999760627747
960,0.9797000288963318
970,0.9807999730110168
980,0.980400025844574
990,0.9803000092506409
1000,0.9815999865531921
1010,0.978600025177002
