label_history,accuracy_history
20,0.38499999046325684
30,0.46709999442100525
40,0.5411999821662903
50,0.6401000022888184
60,0.7052000164985657
70,0.7372000217437744
80,0.7508000135421753
90,0.7523999810218811
100,0.7699000239372253
110,0.803600013256073
120,0.8299000263214111
130,0.8245999813079834
140,0.8388000130653381
150,0.8503000140190125
160,0.8209999799728394
170,0.8475000262260437
180,0.869700014591217
190,0.8471999764442444
200,0.8623999953269958
210,0.8702999949455261
220,0.857200026512146
230,0.8790000081062317
240,0.8948000073432922
250,0.8806999921798706
260,0.8784999847412109
270,0.8870000243186951
280,0.8830000162124634
290,0.8963000178337097
300,0.8889999985694885
310,0.8867999911308289
320,0.9070000052452087
330,0.8931999802589417
340,0.8956999778747559
350,0.9050999879837036
360,0.8925999999046326
370,0.9139000177383423
380,0.9150999784469604
390,0.9165999889373779
400,0.9151999950408936
410,0.9200000166893005
420,0.9074000120162964
430,0.9186000227928162
440,0.9179999828338623
450,0.9100000262260437
460,0.9251000285148621
470,0.9199000000953674
480,0.9369999766349792
490,0.9347000122070312
500,0.9251999855041504
510,0.9322999715805054
520,0.9372000098228455
530,0.9409000277519226
540,0.9362999796867371
550,0.9307000041007996
560,0.9355000257492065
570,0.9330999851226807
580,0.9383999705314636
590,0.9401999711990356
600,0.9426000118255615
610,0.944100022315979
620,0.9401999711990356
630,0.9466999769210815
640,0.9397000074386597
650,0.942799985408783
660,0.9455999732017517
670,0.9427000284194946
680,0.9416000247001648
690,0.9492999911308289
700,0.9373999834060669
710,0.9368000030517578
720,0.9351999759674072
730,0.9453999996185303
740,0.9491999745368958
750,0.9416999816894531
760,0.942300021648407
770,0.9426000118255615
780,0.9452999830245972
790,0.9527999758720398
800,0.9527999758720398
810,0.9506999850273132
820,0.9527000188827515
830,0.954200029373169
840,0.9553999900817871
850,0.9574000239372253
860,0.9570000171661377
870,0.9549999833106995
880,0.9563999772071838
890,0.954800009727478
900,0.9556000232696533
910,0.954200029373169
920,0.9584000110626221
930,0.9502000212669373
940,0.9556999802589417
950,0.9585999846458435
960,0.9549999833106995
970,0.9526000022888184
980,0.958299994468689
990,0.9560999870300293
1000,0.9557999968528748
1010,0.9587000012397766
