label_history,accuracy_history
20,0.3564999997615814
30,0.4936999976634979
40,0.44760000705718994
50,0.4927000105381012
60,0.5637000203132629
70,0.5805000066757202
80,0.61080002784729
90,0.7214000225067139
100,0.7087000012397766
110,0.7498000264167786
120,0.7580000162124634
130,0.7663999795913696
140,0.7458999752998352
150,0.8295999765396118
160,0.8001000285148621
170,0.8343999981880188
180,0.8190000057220459
190,0.8388000130653381
200,0.8399999737739563
210,0.8339999914169312
220,0.8578000068664551
230,0.8672000169754028
240,0.8636999726295471
250,0.8755000233650208
260,0.8842999935150146
270,0.8755999803543091
280,0.8820000290870667
290,0.8902999758720398
300,0.885200023651123
310,0.8791999816894531
320,0.8982999920845032
330,0.8770999908447266
340,0.9028000235557556
350,0.8917999863624573
360,0.8925999999046326
370,0.9169999957084656
380,0.910099983215332
390,0.8945000171661377
400,0.8963000178337097
410,0.9056000113487244
