label_history,accuracy_history
20,0.5501999855041504
30,0.5498999953269958
40,0.592199981212616
50,0.640999972820282
60,0.6381999850273132
70,0.6854000091552734
80,0.6790000200271606
90,0.7329000234603882
100,0.7452999949455261
110,0.7684000134468079
120,0.7893999814987183
130,0.821399986743927
140,0.8345999717712402
150,0.8722000122070312
160,0.870199978351593
170,0.882099986076355
180,0.8939999938011169
190,0.862500011920929
200,0.9034000039100647
210,0.910099983215332
220,0.9128999710083008
230,0.9082000255584717
240,0.9212999939918518
250,0.921500027179718
260,0.9332000017166138
270,0.920199990272522
280,0.9394000172615051
290,0.926800012588501
300,0.9397000074386597
310,0.9383000135421753
320,0.9420999884605408
330,0.9501000046730042
340,0.944599986076355
350,0.9451000094413757
360,0.95169997215271
370,0.9521999955177307
380,0.9463000297546387
390,0.9556000232696533
400,0.9602000117301941
410,0.9577000141143799
420,0.9537000060081482
430,0.9526000022888184
440,0.957099974155426
450,0.9596999883651733
460,0.9617000222206116
470,0.9631999731063843
480,0.9657999873161316
490,0.9681000113487244
500,0.9660999774932861
510,0.9641000032424927
520,0.9714000225067139
530,0.9675999879837036
540,0.9659000039100647
550,0.9696000218391418
560,0.9703999757766724
570,0.9682000279426575
580,0.968999981880188
590,0.9690999984741211
600,0.9721999764442444
610,0.9732999801635742
620,0.9728999733924866
630,0.9740999937057495
640,0.9722999930381775
650,0.9764000177383423
660,0.974399983882904
670,0.974399983882904
680,0.9757999777793884
690,0.9751999974250793
700,0.975600004196167
710,0.9743000268936157
720,0.9772999882698059
730,0.9797999858856201
740,0.9758999943733215
750,0.9800999760627747
760,0.977400004863739
770,0.9810000061988831
780,0.9778000116348267
790,0.9776999950408936
800,0.9811999797821045
810,0.9801999926567078
820,0.9771000146865845
830,0.9739999771118164
840,0.9793999791145325
850,0.9782000184059143
860,0.9758999943733215
870,0.9807999730110168
880,0.9778000116348267
890,0.9807999730110168
900,0.9794999957084656
910,0.9807999730110168
920,0.9789999723434448
930,0.9789000153541565
940,0.9779000282287598
950,0.9790999889373779
960,0.9782999753952026
970,0.9818000197410583
980,0.979200005531311
990,0.9796000123023987
1000,0.9811999797821045
1010,0.980400025844574
