label_history,accuracy_history
20,0.4496999979019165
30,0.6053000092506409
40,0.6383000016212463
50,0.6875
60,0.6953999996185303
70,0.6571999788284302
80,0.7253999710083008
90,0.7304999828338623
100,0.7555999755859375
110,0.7712000012397766
120,0.8191999793052673
130,0.8026000261306763
140,0.8093000054359436
150,0.8255000114440918
160,0.8169000148773193
170,0.8389999866485596
180,0.8464000225067139
190,0.8481000065803528
200,0.8790000081062317
210,0.8851000070571899
220,0.8955000042915344
230,0.8852999806404114
240,0.8849999904632568
250,0.8988999724388123
260,0.8973000049591064
270,0.9035999774932861
280,0.9046000242233276
290,0.8863000273704529
300,0.913100004196167
310,0.9139000177383423
320,0.9214000105857849
330,0.9246000051498413
340,0.9212999939918518
350,0.9387999773025513
360,0.9438999891281128
370,0.9483000040054321
380,0.949400007724762
390,0.941100001335144
400,0.9496999979019165
410,0.9534000158309937
420,0.9462000131607056
430,0.9613999724388123
440,0.9523000121116638
450,0.9549000263214111
460,0.9628999829292297
470,0.9545000195503235
480,0.9569000005722046
490,0.9581000208854675
500,0.9611999988555908
510,0.96670001745224
520,0.9663000106811523
530,0.9671000242233276
540,0.958299994468689
550,0.9664000272750854
560,0.9689000248908997
570,0.9643999934196472
580,0.9679999947547913
590,0.9700999855995178
600,0.9660999774932861
610,0.9710999727249146
620,0.9732999801635742
630,0.9697999954223633
640,0.9690999984741211
650,0.9674999713897705
660,0.970300018787384
670,0.9731000065803528
680,0.9692999720573425
690,0.97079998254776
700,0.9703999757766724
710,0.9710000157356262
720,0.9767000079154968
730,0.9746999740600586
740,0.9754999876022339
750,0.9735000133514404
760,0.9754999876022339
770,0.9757000207901001
780,0.9714000225067139
790,0.9732999801635742
800,0.9779000282287598
810,0.9779999852180481
820,0.9782999753952026
830,0.9764000177383423
840,0.9775999784469604
850,0.9746000170707703
860,0.9779000282287598
870,0.9776999950408936
880,0.9769999980926514
890,0.9810000061988831
900,0.9793000221252441
910,0.9797999858856201
920,0.9807000160217285
930,0.979200005531311
940,0.9805999994277954
950,0.9793999791145325
960,0.9793999791145325
970,0.9797000288963318
980,0.9783999919891357
990,0.98089998960495
1000,0.9828000068664551
1010,0.9778000116348267
