label_history,accuracy_history
20,0.3991999924182892
30,0.5259000062942505
40,0.5572999715805054
50,0.6067000031471252
60,0.660099983215332
70,0.6984999775886536
80,0.6840999722480774
90,0.7384999990463257
100,0.7373999953269958
110,0.7617999911308289
120,0.7971000075340271
130,0.7700999975204468
140,0.814300000667572
150,0.8148000240325928
160,0.8070999979972839
170,0.8348000049591064
180,0.8414999842643738
190,0.8725000023841858
200,0.8648999929428101
210,0.8626999855041504
220,0.876800000667572
230,0.8673999905586243
240,0.8646000027656555
250,0.8847000002861023
260,0.8863999843597412
270,0.8664000034332275
280,0.892799973487854
290,0.9362999796867371
300,0.9429000020027161
310,0.947700023651123
320,0.9419999718666077
330,0.9535999894142151
340,0.9488000273704529
350,0.941100001335144
360,0.9550999999046326
370,0.9538000226020813
380,0.9567000269889832
390,0.9549000263214111
400,0.9409000277519226
410,0.9567999839782715
420,0.9492999911308289
430,0.9599000215530396
440,0.9592000246047974
450,0.9620000123977661
460,0.9574999809265137
470,0.9621999859809875
480,0.9621000289916992
490,0.965499997138977
500,0.9632999897003174
510,0.9617000222206116
520,0.9613999724388123
530,0.9690999984741211
540,0.9689000248908997
550,0.9672999978065491
560,0.9650999903678894
570,0.9702000021934509
580,0.9746000170707703
590,0.9693999886512756
600,0.9717000126838684
610,0.9725000262260437
620,0.9739999771118164
630,0.972000002861023
640,0.9715999960899353
650,0.9731000065803528
660,0.9753000140190125
670,0.9747999906539917
680,0.9726999998092651
690,0.9751999974250793
700,0.9771999716758728
710,0.9763000011444092
720,0.9746000170707703
730,0.9763000011444092
740,0.974399983882904
750,0.9717000126838684
760,0.9764999747276306
770,0.9782999753952026
780,0.9749000072479248
790,0.9743000268936157
800,0.9767000079154968
810,0.9783999919891357
820,0.9789000153541565
830,0.9736999869346619
840,0.9789000153541565
850,0.9778000116348267
860,0.9797000288963318
870,0.9765999913215637
880,0.9797000288963318
890,0.973800003528595
900,0.9794999957084656
910,0.9807000160217285
920,0.9793000221252441
930,0.9797999858856201
940,0.9765999913215637
950,0.9764000177383423
960,0.9814000129699707
970,0.9793000221252441
980,0.9779999852180481
990,0.9799000024795532
1000,0.978600025177002
1010,0.9790999889373779
