label_history,accuracy_history
20,0.4611999988555908
30,0.4853000044822693
40,0.6087999939918518
50,0.6363000273704529
60,0.7190999984741211
70,0.6694999933242798
80,0.7412999868392944
90,0.7642999887466431
100,0.7638999819755554
110,0.8052999973297119
120,0.8148999810218811
130,0.8324000239372253
140,0.859499990940094
150,0.8489000201225281
160,0.8694000244140625
170,0.8726999759674072
180,0.8761000037193298
190,0.8741000294685364
200,0.8762000203132629
210,0.8845999836921692
220,0.8899999856948853
230,0.9017000198364258
240,0.9021000266075134
250,0.8985999822616577
260,0.9053000211715698
270,0.9111999869346619
280,0.9103999733924866
290,0.9158999919891357
300,0.9016000032424927
310,0.9204000234603882
320,0.9142000079154968
330,0.9128000140190125
340,0.9156000018119812
350,0.9229000210762024
360,0.9228000044822693
370,0.9176999926567078
380,0.9287999868392944
390,0.9200000166893005
400,0.9254000186920166
410,0.9199000000953674
420,0.9273999929428101
430,0.9323999881744385
440,0.9200999736785889
450,0.9180999994277954
460,0.9291999936103821
470,0.9340999722480774
480,0.9282000064849854
490,0.9258999824523926
500,0.9355999827384949
510,0.9294999837875366
520,0.9341999888420105
530,0.9337999820709229
540,0.9399999976158142
550,0.9441999793052673
560,0.9358000159263611
570,0.9369000196456909
580,0.9380999803543091
590,0.9433000087738037
600,0.934499979019165
610,0.9333999752998352
620,0.9376999735832214
630,0.9397000074386597
640,0.9431999921798706
650,0.9434000253677368
660,0.9366000294685364
670,0.9506999850273132
680,0.9444000124931335
690,0.9426000118255615
700,0.9456999897956848
710,0.9408000111579895
720,0.9381999969482422
730,0.9444000124931335
740,0.9413999915122986
750,0.9498000144958496
760,0.946399986743927
770,0.9416000247001648
780,0.9459999799728394
790,0.9466999769210815
800,0.9466999769210815
810,0.9416999816894531
820,0.9480999708175659
830,0.9480000138282776
840,0.9513999819755554
850,0.9505000114440918
860,0.9513000249862671
870,0.9448000192642212
880,0.9506999850273132
890,0.9491999745368958
900,0.9544000029563904
910,0.9484000205993652
920,0.9491000175476074
930,0.9495999813079834
940,0.9577000141143799
950,0.951200008392334
960,0.9532999992370605
970,0.9552000164985657
980,0.9563000202178955
990,0.9592000246047974
1000,0.9545999765396118
1010,0.9584000110626221
